Income,Family,CCAvg,Education,Mortgage,SecuritiesAccount,CDAccount,Online,CreditCard,Personal Loan
138,2,2.8,2,0,0,0,1,0,1
207,3,4.373462589708824,3,57,1,1,1,0,1
79,1,2.7,2,0,0,0,1,1,0
25,2,0.9,3,140,0,0,1,0,0
64,3,2.2,1,0,0,0,1,0,0
161,1,4.1,1,509,1,0,0,0,0
58,1,3.6,2,0,0,0,0,0,0
185,2,7.9,2,358,0,0,1,0,1
169,1,6.8,3,0,0,1,1,1,1
104,2,1.8,2,0,0,0,0,0,0
180,2,6.7,1,0,0,0,0,0,0
82,1,5.2,1,79,0,0,1,0,0
39,2,2.0,3,0,0,0,0,0,0
155,4,5.508443812801138,3,294,0,1,1,0,1
24,1,0.4,2,81,0,0,1,0,0
72,4,2.2,1,0,0,0,1,0,0
39,4,1.3,2,140,0,0,1,0,0
83,2,1.5,3,199,0,0,0,1,0
75,2,4.5,3,0,0,0,0,0,0
114,3,3.052947687220158,2,361,0,1,0,1,1
128,1,2.5,1,0,0,0,0,0,0
61,4,2.0,3,0,1,0,1,0,0
113,4,2.1,3,0,0,0,1,0,0
151,1,3.5,1,392,0,0,1,0,0
24,4,0.2,1,0,0,0,1,1,0
54,3,0.5,3,0,0,0,1,1,0
79,4,2.4,1,0,0,0,0,0,0
174,3,4.511818502016864,1,371,0,1,0,1,1
149,3,4.330564670715139,3,47,1,1,1,0,1
25,4,0.1,3,109,0,0,0,0,0
145,2,5.79243275859946,3,93,0,1,0,1,1
147,3,3.7811306456987834,2,56,0,1,1,0,1
160,4,7.11004594125933,2,59,0,1,1,1,1
186,3,3.363763386943214,2,66,0,1,1,1,1
115,3,4.223614226252471,3,285,0,1,1,1,1
79,3,1.6,3,0,0,0,0,0,0
13,4,0.4,1,0,1,0,0,0,0
198,2,5.2567271138598235,2,105,0,1,0,0,1
157,2,5.453063115756732,3,122,0,1,0,0,1
19,3,0.67,2,0,0,0,1,0,0
91,1,4.3,1,81,1,0,0,0,0
45,2,0.8,3,0,0,0,1,1,0
31,2,0.3,1,109,1,1,1,1,0
208,3,6.197869684904948,2,361,0,0,1,0,1
19,1,0.1,2,121,0,0,1,0,0
121,1,2.9,1,0,0,0,0,1,0
132,4,1.1,2,412,0,0,1,0,1
43,4,0.1,1,0,0,0,1,0,0
121,1,4.7,1,0,0,0,0,0,0
135,1,1.5,1,0,0,0,1,0,0
43,1,0.2,1,0,0,0,0,0,0
38,3,0.9,3,82,0,0,1,1,0
150,4,4.943914991059799,3,68,0,1,1,1,1
191,3,6.7446102107819375,2,116,0,1,0,0,1
185,2,6.7,1,0,0,1,1,1,0
59,4,1.7,2,0,0,0,1,1,0
34,1,2.0,2,0,0,0,0,0,0
35,3,1.0,3,144,0,0,1,1,0
39,1,0.5,3,0,1,1,1,1,0
101,2,0.6,1,0,0,0,1,0,0
60,1,0.7,3,159,0,0,1,0,0
45,2,2.5,1,0,0,0,1,0,0
85,4,4.9,1,0,0,0,1,1,0
119,2,3.3,1,0,0,0,0,0,0
189,4,6.892546271712288,2,322,0,1,1,0,1
129,3,3.712972231863305,2,319,0,1,0,1,1
134,2,6.6205778397923885,2,112,0,1,1,0,1
91,1,0.8,3,0,0,0,0,0,0
43,1,0.3,3,0,1,0,0,1,0
140,4,4.459533450933791,2,67,0,1,1,0,1
98,2,2.8,1,0,0,0,0,0,0
93,1,0.0,1,0,0,0,1,0,0
146,2,3.835947226122995,2,23,0,1,1,0,1
85,1,2.67,2,0,0,0,1,0,0
40,3,2.7,2,0,0,0,1,0,0
83,3,1.5,1,0,0,0,1,1,0
93,3,3.0,3,0,0,1,1,1,1
90,4,1.9,2,0,0,0,1,0,0
38,4,0.1,1,0,0,0,1,0,0
34,4,0.6,1,0,0,1,1,1,0
128,3,3.079246889156689,2,145,0,1,1,1,1
196,3,3.7689692421716128,2,148,0,1,1,1,1
167,1,3.4360226688490605,2,250,0,1,0,0,1
130,2,1.4,1,0,0,0,0,0,0
22,2,1.4,3,0,0,0,0,0,0
85,4,2.1,3,0,0,0,0,1,0
158,3,7.162022174159018,2,110,0,1,0,0,1
40,4,0.0,2,0,0,0,1,0,0
45,4,1.3,2,86,0,0,0,0,0
128,3,4.99391672260472,2,49,0,1,0,0,1
153,2,4.857674663456988,2,26,0,1,1,0,1
41,4,0.1,1,153,0,0,1,0,0
31,4,1.5,2,0,0,0,0,0,0
28,1,1.4,3,75,0,0,1,0,0
93,1,0.8,3,313,0,0,0,0,0
43,3,0.1,2,0,0,0,1,0,0
98,2,0.4,1,0,0,0,1,1,0
150,1,7.4,1,481,0,0,1,0,0
162,3,5.284322489151037,2,50,0,1,0,0,1
18,3,0.5,1,0,0,0,0,0,0
139,3,6.877493132593907,2,52,0,1,0,0,1
24,1,0.9,3,0,0,0,0,0,0
196,3,6.175740210679,2,245,0,1,0,0,1
70,3,2.1,1,0,0,0,1,0,0
125,2,3.9525380333140188,3,167,1,1,1,1,1
28,4,1.7,1,0,1,1,1,0,0
152,2,1.4,1,0,0,0,1,0,0
29,3,0.5,1,97,0,0,1,0,0
52,3,0.5,2,0,0,0,0,0,0
55,1,1.8,3,0,0,0,1,0,0
30,4,1.0,3,0,0,0,0,0,0
35,4,0.8,1,137,0,1,1,1,0
112,4,2.3,3,402,0,0,1,1,0
141,3,6.9,2,260,0,0,1,0,1
113,2,3.8,2,119,0,1,1,1,1
134,4,6.496708153478483,2,313,0,1,1,1,1
180,2,9.0,2,297,0,0,1,0,1
64,4,2.2,1,0,0,0,1,0,0
170,3,6.759207088895089,2,52,0,1,1,1,1
53,4,0.1,3,0,0,0,0,0,0
159,2,7.658154475971028,2,265,0,1,0,0,1
83,1,2.67,2,0,0,1,1,1,0
80,3,0.1,1,0,0,1,1,1,0
75,3,2.6,2,0,1,0,0,0,0
22,1,0.5,2,100,0,0,1,0,0
44,1,1.9,3,143,0,0,0,0,0
134,1,5.0,1,0,0,0,0,1,0
39,3,2.0,3,0,1,1,1,1,0
59,2,1.9,2,0,0,0,1,0,0
69,3,0.1,1,0,0,0,0,0,0
143,3,2.9,3,0,0,0,1,0,1
28,4,0.6,1,0,0,0,1,0,0
58,2,2.5,1,0,0,0,1,0,0
208,4,4.768313207754952,3,85,0,1,1,0,1
147,3,5.789214488136063,2,74,0,1,1,0,1
173,3,4.648512468148897,2,191,1,1,0,0,1
68,1,1.6,3,0,0,0,1,0,0
94,1,1.9,2,0,0,0,0,0,0
159,2,0.5,1,0,0,0,0,0,0
38,4,1.9,3,144,0,0,1,1,0
32,3,0.7,2,141,0,0,0,0,0
90,1,3.0,3,0,0,0,0,1,0
181,4,4.166588872856136,3,85,0,1,1,1,1
160,2,5.521528186702257,2,29,0,1,0,0,1
157,3,3.25502101348576,2,9,0,1,1,1,1
193,4,5.123396269788509,2,113,0,1,1,1,1
136,3,5.008622914534113,2,340,0,0,1,0,1
195,1,6.33,1,0,0,0,0,0,0
82,4,3.4,1,0,0,0,0,0,0
33,1,1.4,3,0,0,0,1,1,0
194,1,1.7,1,0,0,0,1,0,0
160,1,4.3,1,385,0,0,1,0,0
81,2,3.4,2,0,0,0,0,1,1
134,2,7.963832455151883,2,16,0,1,1,1,1
137,3,6.607048451344347,3,200,0,1,0,0,1
63,1,0.8,3,245,0,0,1,1,0
139,1,3.4,1,353,0,0,1,0,0
155,1,4.634859469609881,2,41,0,1,0,0,1
18,1,0.4,3,0,0,0,0,0,0
39,2,2.8,1,113,0,1,1,1,0
99,4,1.7,2,0,0,0,0,0,0
58,4,1.2,2,228,0,0,0,1,0
19,1,0.2,1,0,0,0,0,0,0
146,2,4.715988215704387,2,7,1,1,0,1,1
159,3,1.9,3,315,0,0,1,0,1
124,4,5.8297500701740255,2,131,0,1,1,1,1
80,2,1.6,1,0,0,0,1,1,0
54,4,2.2,2,0,0,0,0,0,0
108,1,4.6,1,0,1,0,0,0,0
41,3,2.2,3,148,0,0,1,1,0
93,1,0.3,1,0,0,0,1,0,0
70,2,2.7,1,0,0,0,0,0,0
50,1,1.5,1,0,0,0,0,0,0
154,2,2.0,1,130,0,0,0,0,0
161,2,4.796090702907338,3,126,0,1,0,0,1
38,3,2.0,3,0,0,0,1,0,0
8,1,0.1,1,0,0,0,1,0,0
104,3,1.0,1,242,0,0,1,0,0
38,4,2.2,2,180,0,0,0,1,0
146,3,3.631847475631213,3,194,0,1,1,1,1
44,1,0.3,1,81,0,0,1,1,0
34,1,0.3,3,78,0,0,1,0,0
164,2,7.602936611914925,3,41,0,1,1,0,1
35,1,1.4,3,0,0,0,1,1,0
58,3,0.5,3,0,0,0,1,0,0
163,3,6.932601380021515,3,186,0,1,1,1,1
62,3,0.7,2,0,1,0,1,0,0
178,1,1.0,1,0,0,0,0,0,0
29,1,0.3,3,140,0,0,0,0,0
126,3,6.608960572715121,2,63,0,1,1,1,1
141,1,0.8,1,0,0,0,1,0,0
91,1,0.8,3,0,0,0,1,0,0
163,4,4.1834300160448175,2,162,0,1,1,0,1
170,2,2.8,1,0,0,0,0,0,0
33,3,0.1,3,0,0,0,1,0,0
85,4,1.8,3,0,0,0,1,0,0
42,2,1.7,1,0,0,0,1,0,0
164,2,4.971235747572745,2,62,0,1,0,1,1
135,1,5.065961971007762,2,253,0,1,1,0,1
23,4,0.3,2,121,0,0,0,0,0
33,3,0.1,3,0,0,0,1,0,0
68,4,2.0,2,0,0,0,1,0,0
169,3,5.737259477017385,2,203,1,1,0,0,1
54,4,1.8,3,0,0,0,0,0,0
44,1,0.2,3,0,0,0,1,0,0
60,3,0.5,2,182,0,0,0,0,0
44,1,0.3,3,0,0,0,1,0,0
198,4,4.057730097557202,2,13,0,1,0,1,1
144,3,6.092765239257813,2,75,0,1,0,0,1
153,3,3.8778473053149543,2,253,0,1,0,0,1
80,3,1.5,1,219,0,0,1,0,0
134,1,6.319789350139381,3,64,1,1,0,0,1
65,2,2.4,2,260,0,0,1,0,0
42,1,1.5,2,131,0,0,0,0,0
52,3,1.1,2,0,0,0,1,0,0
84,2,0.0,3,0,0,0,0,0,0
134,2,5.718373800863812,3,263,0,1,0,0,1
38,3,0.1,3,178,0,0,1,1,0
175,2,4.646280368807108,2,343,0,1,1,0,1
168,1,4.328257876581148,2,198,0,1,0,1,1
139,1,0.9,3,0,0,0,0,0,1
154,3,1.8687800452518308,3,294,0,1,0,0,1
166,4,5.820406728862796,2,22,0,1,1,0,1
143,2,4.277119664998562,2,14,0,1,0,0,1
156,2,4.985145015137349,2,252,0,1,0,0,1
136,2,8.011203900027366,2,313,0,1,1,0,1
134,2,0.3,1,0,0,0,0,0,0
123,4,3.775961006235264,2,350,1,1,0,0,1
159,4,8.396987203066466,2,84,0,1,0,0,1
62,1,1.8,3,0,0,0,1,0,0
157,3,4.530728242735735,2,249,0,1,0,0,1
113,1,1.0,3,211,0,0,0,1,0
183,3,4.659216419722939,2,332,0,1,1,0,1
29,4,1.5,2,0,0,0,0,1,0
135,2,4.108829872526568,3,72,0,1,1,1,1
186,4,2.682356877421692,2,314,0,1,1,0,1
61,4,2.0,2,0,0,0,1,0,0
167,3,3.9244806305283015,2,244,1,1,0,0,1
159,3,3.677589552760171,3,79,0,1,0,0,1
142,1,1.4,2,0,0,0,1,0,1
38,1,1.1,3,108,0,0,0,0,0
58,4,1.8,3,91,0,0,0,0,0
134,1,6.959934561515025,3,150,1,1,1,1,1
40,4,1.1,2,131,0,0,0,0,0
153,3,3.923545553384959,2,13,0,1,1,1,1
105,1,0.8,2,0,0,0,0,1,0
126,3,4.906563123686528,2,188,0,1,1,1,1
31,2,0.3,1,0,0,0,1,0,0
128,2,3.722817700468428,3,2,0,1,0,0,1
160,4,6.460456191139268,2,40,0,1,1,1,1
141,1,7.17638192636082,3,40,0,1,0,0,1
49,1,0.8,1,103,0,0,1,0,0
32,2,0.3,1,0,0,0,0,0,0
198,2,3.0,1,422,0,0,1,0,0
63,1,1.6,1,0,0,0,1,1,0
124,2,0.3,1,0,0,0,1,0,0
174,3,6.1003260355085684,3,174,0,1,0,0,1
121,1,4.9,1,0,0,0,1,0,0
75,1,1.5,3,0,0,0,1,0,0
162,2,6.774868554139491,3,64,1,1,0,0,1
30,3,1.5,1,151,1,0,1,0,0
176,1,3.5622720192855155,2,13,0,1,1,0,1
161,2,4.521433674499193,3,194,0,1,1,0,1
130,3,4.909957525983256,3,22,0,1,1,1,1
125,4,5.279226911523646,3,204,0,1,1,1,1
163,1,4.1,1,0,0,0,0,0,0
74,4,2.3,3,0,0,0,0,0,0
179,3,7.37981969933171,2,373,0,1,0,1,1
151,3,5.021527144984981,2,179,1,1,1,0,1
184,2,4.808933428673437,2,79,0,1,1,0,1
155,3,4.666498764366674,2,33,0,1,0,0,1
74,4,2.2,1,0,1,0,0,1,0
38,4,0.9,2,0,0,0,0,1,0
119,2,3.9,1,0,1,0,1,0,0
90,4,2.6,3,0,0,0,1,0,0
50,4,2.1,1,0,0,0,0,1,0
113,2,2.8,1,0,0,0,0,0,0
135,2,3.8421762651208575,3,352,0,1,0,1,1
72,4,2.4,1,0,1,0,1,0,0
59,3,0.5,3,0,1,1,1,1,0
142,2,0.0,1,0,1,0,1,0,0
45,3,0.6,2,0,0,0,0,0,0
190,1,7.527035752920872,3,402,0,1,0,0,1
175,4,1.1,3,0,1,1,1,1,1
101,2,2.4,2,0,0,0,1,0,0
25,2,0.5,2,0,0,0,1,1,0
161,3,6.846894438342577,3,189,0,1,1,0,1
195,2,6.5,1,635,0,0,1,0,0
13,4,0.3,1,0,0,0,1,1,0
150,3,5.294862434801839,2,29,0,1,1,0,1
31,3,0.5,1,0,0,0,0,0,0
136,3,3.750178282469762,2,221,0,1,1,0,1
43,2,0.3,1,0,0,0,0,1,0
179,4,4.744903951703373,2,42,1,1,1,1,1
140,1,5.9,2,175,1,1,1,0,1
178,4,4.523870697765151,3,275,0,1,0,0,1
14,3,0.9,3,111,0,0,0,0,0
30,4,0.4,2,157,0,1,1,1,0
94,2,1.1,1,188,0,0,0,0,0
41,4,2.5,1,174,0,0,0,0,0
190,4,5.388194611364382,2,316,0,0,0,0,1
103,1,2.5,1,0,0,0,1,0,0
20,4,0.2,1,0,0,0,1,0,0
59,3,2.4,1,0,0,0,0,0,0
72,1,0.1,1,207,0,0,0,0,0
155,3,6.725958306674162,3,268,0,1,1,1,1
189,2,4.231116452079795,2,131,0,1,1,1,1
153,3,5.882660473604117,3,57,0,1,0,0,1
155,2,6.528606149941572,2,2,0,1,0,1,1
55,3,2.4,2,145,0,0,1,0,0
169,4,2.5023950747052948,2,383,0,1,1,0,1
182,4,5.2011494002096175,2,113,0,1,1,1,1
98,1,2.6,1,0,0,0,0,0,0
62,2,2.5,1,184,0,0,1,0,0
34,3,1.5,1,101,0,0,1,0,0
125,2,2.2,1,0,0,0,1,0,0
170,2,3.3569228713095414,3,269,0,1,1,0,1
62,3,2.33,2,0,0,0,0,0,0
158,3,3.3930646411230643,2,382,0,1,1,1,1
34,2,2.0,3,0,1,0,1,0,0
157,3,2.3208115807139302,2,338,0,1,0,0,1
75,1,1.4,3,0,0,0,0,0,0
123,3,5.205174706609456,2,188,0,1,1,0,1
161,1,2.9,1,160,0,0,0,1,0
182,4,0.8,3,94,0,0,1,0,1
155,1,5.13817778216922,2,89,0,1,1,0,1
182,3,3.5355289572942654,2,284,0,1,1,0,1
112,1,3.8,1,81,0,0,1,0,0
210,2,3.0274207425693214,3,65,0,1,1,1,1
65,2,2.2,3,0,0,0,1,0,0
41,4,1.3,2,0,0,0,1,0,0
192,4,3.9276318519812783,3,293,0,1,1,0,1
83,2,2.0,1,249,0,0,0,0,0
29,3,0.1,2,0,0,0,1,0,0
61,1,1.4,3,0,0,0,1,1,0
155,2,4.07403046586948,2,108,0,1,0,0,1
30,4,0.6,1,0,0,0,0,0,0
183,4,5.334858229691619,2,208,0,1,1,0,1
161,2,5.388048669411945,3,115,0,1,1,0,1
124,1,4.9,1,266,0,0,1,0,0
39,1,1.2,2,0,0,0,0,0,0
70,4,2.9,1,0,0,0,0,1,0
173,3,5.129493852900441,2,53,0,1,1,1,1
65,1,0.2,1,0,0,0,0,1,0
177,3,4.18298875900536,3,10,0,1,1,0,1
31,1,0.3,3,0,0,0,0,1,0
157,2,6.696911613052663,3,62,0,1,1,1,1
129,1,5.536715975663536,2,1,0,1,0,0,1
22,1,0.5,2,0,0,0,1,1,0
22,4,1.0,1,91,1,0,1,0,0
29,3,0.1,2,0,1,1,1,0,0
58,1,0.8,2,0,0,0,1,1,0
161,1,4.1,1,0,1,0,1,0,0
35,4,0.0,2,0,0,0,1,0,0
182,3,5.607077936463879,3,336,0,0,1,1,1
190,2,5.778708742805121,3,238,1,1,0,0,1
61,4,1.8,3,207,0,0,0,0,0
173,3,0.2,1,0,0,1,1,1,1
171,4,3.888408225375543,3,75,0,1,1,0,1
83,3,2.0,3,0,0,0,1,1,0
70,4,1.9,3,0,0,0,1,1,0
126,3,0.7099672661117649,2,321,0,1,1,1,1
129,2,5.428360206184076,3,99,1,1,0,1,1
152,2,3.6643380664030896,3,336,0,1,0,1,1
59,3,2.1,1,0,0,0,0,0,0
146,3,4.095221069950117,2,30,0,1,1,0,1
145,1,2.5,1,0,0,0,1,0,0
23,2,0.4,1,0,0,0,0,0,0
129,4,4.680568545227462,2,225,0,1,0,0,1
34,4,0.4,2,0,0,0,0,0,0
190,3,2.2,1,0,0,1,1,0,1
73,3,3.0,1,0,0,0,1,1,0
126,2,6.608546584156015,3,74,0,1,1,0,1
143,2,3.3072945719656675,2,76,0,1,0,0,1
154,2,5.3633703215812005,3,280,0,1,1,1,1
94,1,3.8,1,272,0,0,0,0,0
126,2,5.931013293857182,2,68,0,1,0,0,1
79,1,2.7,2,294,0,0,1,1,0
64,4,2.2,1,123,1,1,1,1,0
52,3,2.0,2,0,1,1,1,1,0
194,4,5.826252272468685,2,17,1,1,0,0,1
84,4,2.4,3,0,0,0,1,1,0
32,4,1.8,1,109,0,0,1,0,0
83,4,2.67,1,0,0,0,1,1,0
34,4,0.0,2,0,0,0,0,0,0
191,3,4.418121535692083,3,12,0,1,1,1,1
184,4,2.2,3,612,0,0,1,0,1
184,4,5.688657285248383,2,79,0,1,1,0,1
53,2,2.8,1,0,0,0,1,0,0
85,1,3.7,3,0,0,0,1,0,0
79,2,0.0,3,0,0,0,0,0,0
24,1,0.3,1,0,0,0,0,0,0
18,1,0.4,3,121,0,0,1,0,0
167,3,4.6859604288878645,3,377,0,0,1,1,1
34,1,0.2,3,0,0,0,1,1,0
44,4,2.1,1,0,0,0,0,0,0
172,3,4.306831087046199,3,186,1,1,1,1,1
79,1,0.1,1,0,0,0,0,0,0
180,2,3.7102804206350326,2,149,0,1,0,0,1
9,2,0.3,2,0,0,0,0,0,0
148,3,6.721347963386698,2,83,1,1,1,0,1
189,1,4.607959228032328,2,20,0,1,0,0,1
130,3,3.0623090362405283,3,12,0,1,1,0,1
138,2,5.1487963799043515,2,66,0,1,1,1,1
131,3,0.6,1,0,0,0,1,0,1
185,2,5.2175088049549485,3,320,0,1,0,1,1
8,1,0.8,2,97,0,0,1,0,0
200,4,4.846985289453223,2,77,1,1,0,0,1
166,1,4.02726932232139,2,244,0,1,1,0,1
91,3,0.5,3,0,0,0,0,0,0
167,4,3.087139717221964,3,193,0,1,1,1,1
21,2,0.5,2,0,0,0,1,0,0
39,3,1.1,2,0,0,0,1,0,0
169,3,5.882900662755297,2,247,0,1,0,0,1
149,1,4.7,1,0,0,0,1,0,0
122,1,4.9546081490740965,2,125,1,1,0,1,1
22,1,0.1,2,0,0,0,1,0,0
28,2,0.8,1,0,0,0,1,0,0
174,1,4.7,1,0,0,0,1,1,0
134,3,3.7489834329201353,2,86,0,1,1,0,1
158,3,4.2179514871465935,2,146,0,1,0,0,1
149,2,7.101782589369988,3,120,0,1,1,0,1
23,2,1.4,2,0,1,0,1,0,0
161,1,2.9,1,0,0,0,1,0,0
84,3,1.2,3,121,0,0,1,1,0
147,2,5.141795946566887,2,103,1,1,1,0,1
195,4,4.6546290452437304,2,368,1,0,0,0,1
160,1,3.790453953770287,2,209,0,1,1,0,1
40,2,1.1,2,166,1,0,0,0,0
122,1,2.6,1,352,0,0,0,0,0
128,1,6.220662250780162,3,182,0,1,0,1,1
78,4,1.7,3,0,0,0,1,0,0
128,1,1.5,1,0,0,0,1,1,0
44,1,0.2,1,0,1,1,1,0,0
183,1,6.0,1,0,0,0,0,0,0
8,4,0.2,1,0,0,0,1,0,0
114,2,2.0,1,402,0,0,1,0,0
146,1,9.796295713239765,2,317,0,1,1,0,1
80,3,2.67,1,0,0,0,1,0,0
91,4,1.4,2,0,0,0,1,0,0
39,4,0.7,2,0,1,0,1,0,0
136,1,6.863162120853884,2,78,0,1,0,0,1
49,4,1.1,2,0,0,0,1,0,0
193,2,3.0101776622156686,3,169,0,1,1,0,1
142,3,2.3,2,0,0,1,1,1,1
155,1,1.5,3,0,0,0,0,1,1
69,4,1.8,3,0,0,0,1,0,0
153,1,3.539496900121553,3,41,0,1,1,0,1
29,4,1.8,1,0,0,0,1,1,0
25,1,0.8,2,142,0,0,1,0,0
71,4,1.8,3,0,0,0,1,0,0
65,4,2.2,2,0,0,0,0,0,0
31,3,0.1,2,0,0,0,1,0,0
160,1,4.3,1,249,0,0,1,0,0
127,2,4.60632505394957,2,152,0,1,1,1,1
83,4,2.0,3,0,0,0,1,0,0
185,4,4.2948816977551285,2,28,0,1,1,0,1
122,1,5.1,3,163,1,0,0,0,1
210,3,6.4044664967274025,2,100,0,1,0,0,1
30,2,2.0,3,132,0,0,0,0,0
83,3,1.8,2,187,1,0,0,0,0
160,2,3.3,1,0,0,0,0,0,0
68,3,2.6,3,203,1,0,0,0,0
98,4,1.8,3,129,1,1,1,1,0
150,2,4.840288511350933,2,104,0,1,1,0,1
38,1,0.3,1,0,1,1,1,0,0
73,2,1.7,3,0,0,0,1,1,0
128,1,4.7,1,0,0,0,1,0,0
160,4,4.1705974206456276,3,54,0,1,0,0,1
147,1,3.5138153692230336,2,203,0,1,1,1,1
140,1,3.5079111224354738,2,528,1,1,1,0,1
73,2,0.8,3,264,0,1,1,1,0
189,4,4.75,2,0,0,0,1,0,1
150,4,5.709177457325696,2,98,0,1,0,0,1
39,1,1.9,2,0,0,0,1,1,0
82,4,1.4,2,201,0,0,1,1,0
145,1,3.3409231513708324,3,29,1,1,1,0,1
181,3,4.102862014802081,3,171,0,1,0,0,1
148,2,6.013077342107838,3,263,0,1,1,0,1
125,1,5.7,1,112,1,0,0,0,0
62,3,3.0,2,0,1,0,0,0,0
115,1,0.3,1,0,0,0,0,0,0
15,2,0.3,3,115,0,0,1,1,0
178,2,5.729623636506479,3,30,0,1,0,1,1
131,2,5.073038349467077,2,65,0,1,1,0,1
143,1,4.1,1,0,0,0,0,0,0
43,1,0.3,3,158,0,0,0,0,0
140,4,0.5,1,292,0,0,0,0,1
44,2,0.3,1,0,0,0,0,0,0
50,4,2.2,2,0,0,0,0,0,0
144,2,3.9355733939697286,3,167,0,1,0,0,1
49,4,1.6,1,0,1,0,0,0,0
156,2,6.590257180325997,3,28,1,1,0,1,1
23,3,0.3,3,0,0,0,1,0,0
179,3,4.032327338417886,2,281,0,1,0,0,1
115,1,3.5,1,0,0,0,0,1,0
39,1,2.0,2,0,0,0,1,0,0
65,4,1.7,2,0,1,0,1,0,0
60,3,1.7,1,0,0,0,1,0,0
151,2,3.954043279201208,3,114,0,1,1,1,1
53,4,1.9,3,0,0,0,1,0,0
54,2,0.6,3,218,0,0,0,0,0
32,3,1.0,2,0,0,0,0,1,0
159,2,6.6076410160039405,3,272,0,1,1,0,1
148,2,6.2464273995398605,2,196,0,1,1,0,1
141,2,6.9,1,0,0,0,1,1,0
10,4,1.0,1,81,0,0,0,1,0
9,4,0.6,2,100,0,0,1,1,0
49,3,2.4,2,0,0,0,0,0,0
181,1,1.7,1,0,0,0,1,1,0
168,2,3.0482117867505063,2,93,0,1,0,1,1
203,1,10.0,3,0,0,0,0,0,1
120,3,3.1045717186465884,2,429,1,1,1,0,1
132,3,1.2,2,0,0,1,1,1,1
62,1,1.4,3,0,0,0,0,0,0
100,2,6.3,1,0,0,0,0,0,0
122,2,0.2,1,0,0,0,1,0,0
80,1,2.6,2,0,0,0,1,1,0
133,1,5.4,1,212,0,0,1,0,0
122,2,4.407909364849823,3,181,1,1,1,0,1
171,3,5.2146090328109365,3,61,0,1,0,0,1
199,3,5.988465604949683,2,267,1,1,1,0,1
151,3,3.000929650725776,2,65,0,1,1,1,1
42,4,0.4,1,0,0,0,1,0,0
133,2,5.868668677628743,2,42,0,1,0,0,1
28,1,0.3,3,0,0,0,1,0,0
14,4,0.4,2,86,0,0,1,1,0
134,1,1.7,2,307,0,0,1,0,1
94,3,3.8,2,327,1,1,1,0,1
25,4,1.0,1,0,0,0,1,1,0
35,1,1.4,3,0,0,0,1,0,0
18,3,1.3,2,104,0,1,1,1,0
99,4,2.3,3,0,0,0,0,1,0
124,4,6.085336718010576,2,81,0,1,1,0,1
161,2,6.918786790968369,2,111,0,1,1,0,1
136,2,3.5163103111303013,3,473,1,1,1,1,1
25,3,0.9,3,0,0,0,1,1,0
44,3,2.2,3,0,0,0,0,0,0
123,3,4.813921132891619,3,80,0,1,1,0,1
19,1,1.2,3,0,0,0,0,0,0
85,3,1.2,3,0,0,0,1,0,0
40,3,0.9,1,0,0,0,1,1,0
8,2,0.9,3,0,0,0,0,1,0
89,1,4.1,1,299,0,1,1,0,1
152,3,3.9718538522271607,2,182,0,1,1,0,1
98,3,1.0,1,296,0,0,0,0,0
61,3,2.67,1,0,0,0,1,0,0
65,1,0.0,1,0,0,0,0,0,0
